# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           514.329163,            24.106001,             0.000306
           513.562256,            24.142000,             0.000258
           512.797546,            24.177999,             0.000301
           512.035156,            24.214001,             0.000281
           511.275055,            24.250000,             0.000177
           510.517151,            24.285999,             0.000359
           509.761505,            24.322001,             0.000326
           509.008087,            24.358000,             0.000288
           508.256989,            24.393999,             0.000271
           507.507965,            24.430000,             0.000205
           506.761200,            24.466000,             0.000241
           506.016602,            24.502001,             0.000302
           505.274231,            24.538000,             0.000218
           504.534058,            24.573999,             0.000333
           503.796021,            24.610001,             0.000169
           503.060120,            24.646000,             0.000245
           502.326416,            24.681999,             0.000126
           501.594757,            24.718000,             0.000121
           500.865326,            24.754000,             0.000203
           500.137939,            24.790001,             0.000267
           499.412659,            24.826000,             0.000209
           498.689575,            24.862000,             0.000254
           497.968445,            24.898001,             0.000079
           497.249512,            24.934000,             0.000163
           496.532623,            24.969999,             0.000171
           495.817780,            25.006001,             0.000218
           495.105042,            25.042000,             0.000252
           494.394287,            25.077999,             0.000128
           493.685547,            25.114000,             0.000102
           492.978882,            25.150000,             0.000083
           492.274231,            25.186001,             0.000231
           491.571625,            25.222000,             0.000156
           490.871033,            25.257999,             0.000145
           490.172333,            25.294001,             0.000149
           489.475708,            25.330000,             0.000104
           488.781067,            25.365999,             0.000166
           488.088318,            25.402000,             0.000108
           487.397583,            25.438000,             0.000171
           486.708740,            25.474001,             0.000206
           486.021973,            25.510000,             0.000051
           485.337036,            25.546000,             0.000071
           484.654053,            25.582001,             0.000108
           483.972961,            25.618000,             0.000079
           483.293823,            25.653999,             0.000102
           482.616577,            25.690001,             0.000037
           481.941193,            25.726000,             0.000124
           481.267792,            25.761999,             0.000135
           480.596130,            25.798000,             0.000011
           479.926483,            25.834000,             0.000116
           479.258575,            25.870001,             0.000042
           478.592621,            25.906000,             0.000037
           477.928467,            25.941999,             0.000082
           477.266083,            25.978001,             0.000025
           476.605682,            26.014000,             0.000066
           475.946991,            26.049999,             0.000050
           475.290192,            26.086000,             0.000037
           474.635162,            26.122000,             0.000050
           473.981934,            26.158001,             0.000025
           473.330505,            26.194000,             0.000054
           472.680908,            26.230000,             0.000063
           472.033020,            26.266001,             0.000034
           471.386963,            26.302000,             0.000097
           470.742645,            26.337999,             0.000042
           470.100067,            26.374001,             0.000072
           469.459290,            26.410000,             0.000090
           468.820251,            26.445999,             0.000090
           468.182922,            26.482000,             0.000047
           467.547302,            26.518000,            -0.000026
           466.913452,            26.554001,             0.000026
           466.281281,            26.590000,             0.000069
           465.650848,            26.625999,             0.000078
           465.022125,            26.662001,             0.000092
           464.395050,            26.698000,             0.000071
           463.769775,            26.733999,             0.000044
           463.145996,            26.770000,             0.000106
           462.524078,            26.806000,            -0.000012
           461.903717,            26.841999,             0.000057
           461.285065,            26.878000,             0.000009
           460.668060,            26.914000,             0.000036
           460.052673,            26.950001,             0.000103
           459.438965,            26.986000,             0.000095
           458.826843,            27.021999,             0.000095
           458.216400,            27.058001,             0.000082
           457.607574,            27.094000,             0.000037
           457.000366,            27.129999,             0.000023
           456.394745,            27.166000,             0.000148
           455.790741,            27.202000,             0.000033
           455.188293,            27.238001,             0.000060
           454.587494,            27.274000,             0.000056
           453.988281,            27.309999,             0.000066
           453.390594,            27.346001,             0.000094
           452.794556,            27.382000,             0.000075
           452.200012,            27.417999,             0.000047
           451.607056,            27.454000,            -0.000005
           451.015625,            27.490000,            -0.000067
           450.425781,            27.525999,             0.000044
           449.837463,            27.562000,             0.000077
           449.250641,            27.598000,            -0.000024
           448.665405,            27.634001,             0.000072
           448.081635,            27.670000,             0.000097
           447.499481,            27.705999,             0.000058
           446.918732,            27.742001,             0.000088
           446.339539,            27.778000,            -0.000015
           445.761871,            27.813999,             0.000024
           445.185608,            27.850000,            -0.000074
           444.610931,            27.886000,             0.000015
           444.037659,            27.922001,             0.000050
           443.465912,            27.958000,            -0.000000
           442.895630,            27.993999,            -0.000005
           442.326752,            28.030001,             0.000005
           441.759399,            28.066000,             0.000091
           441.193512,            28.101999,             0.000014
           440.628998,            28.138000,             0.000055
           440.066010,            28.174000,            -0.000056
           439.504425,            28.209999,            -0.000029
           438.944244,            28.246000,            -0.000008
           438.385529,            28.282000,            -0.000034
           437.828186,            28.318001,             0.000055
           437.272369,            28.354000,             0.000077
           436.717834,            28.389999,            -0.000017
           436.164764,            28.426001,             0.000033
           435.613068,            28.462000,             0.000045
           435.062805,            28.497999,            -0.000056
           434.513916,            28.534000,            -0.000062
           433.966370,            28.570000,             0.000090
           433.420227,            28.606001,             0.000017
           432.875458,            28.642000,             0.000068
           432.332123,            28.677999,             0.000000
           431.790039,            28.714001,             0.000034
           431.249390,            28.750000,             0.000081
           430.710083,            28.785999,             0.000029
           430.172058,            28.822001,             0.000029
           429.635437,            28.858000,             0.000070
           429.100128,            28.893999,            -0.000030
           428.566162,            28.930000,             0.000263
           428.033539,            28.966000,             0.000195
           427.502258,            29.002001,             0.000150
           426.972229,            29.038000,             0.000044
           426.443604,            29.073999,            -0.000134
           425.916138,            29.110001,             0.000128
           425.390137,            29.146000,             0.000067
           424.865326,            29.181999,            -0.000043
           424.341797,            29.218000,             0.000062
           423.819672,            29.254000,            -0.000056
           423.298676,            29.290001,            -0.000025
           422.779114,            29.326000,            -0.000031
           422.260712,            29.362000,             0.000081
